fdcId,description,dataType,calories,protein_g,carbs_g,fat_g,fiber_g
2706250,"Fish, flounder, grilled",Survey (FNDDS),109.0,15.74,0.0,4.72,0.0
2706248,"Fish, flounder, NFS",Survey (FNDDS),128.0,15.42,0.01,6.93,0.0
2706253,"Fish, flounder, steamed",Survey (FNDDS),88.0,15.68,0.0,2.44,0.0
2706255,"Fish, haddock, baked or broiled",Survey (FNDDS),126.0,20.26,0.01,5.1,0.0
2706257,"Fish, haddock, baked or broiled, coated",Survey (FNDDS),152.0,18.37,7.79,5.32,0.3
2706258,"Fish, haddock, fried",Survey (FNDDS),217.0,14.31,11.72,12.51,0.5
2706256,"Fish, haddock, grilled",Survey (FNDDS),108.0,20.67,0.0,2.84,0.0
2706254,"Fish, haddock, NFS",Survey (FNDDS),217.0,14.31,11.72,12.51,0.5
2706259,"Fish, haddock, steamed",Survey (FNDDS),87.0,20.59,0.0,0.57,0.0
2706260,"Fish, halibut",Survey (FNDDS),175.0,20.73,7.79,6.24,0.3
2706261,"Fish, herring",Survey (FNDDS),245.0,20.1,7.79,14.32,0.3
2706264,"Fish, mackerel, baked or broiled",Survey (FNDDS),237.0,24.94,0.01,14.33,0.0
2706266,"Fish, mackerel, baked or broiled, coated",Survey (FNDDS),245.0,22.32,7.79,13.12,0.3
2706268,"Fish, mackerel, canned",Survey (FNDDS),156.0,23.19,0.0,6.3,0.0
2706267,"Fish, mackerel, fried",Survey (FNDDS),284.0,17.17,11.72,18.17,0.5
2706265,"Fish, mackerel, grilled",Survey (FNDDS),221.0,25.45,0.0,12.27,0.0
2706263,"Fish, mackerel, NFS",Survey (FNDDS),237.0,24.94,0.01,14.33,0.0
2706269,"Fish, mullet",Survey (FNDDS),202.0,21.56,7.79,8.82,0.3
2706224,"Fish, NFS",Survey (FNDDS),238.0,19.32,6.64,14.52,0.3
2706716,"Fish, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",Survey (FNDDS),141.0,8.39,15.32,5.22,1.1
2706715,"Fish, noodles, and vegetables including carrots, broccoli, and/or dark green leafy; cheese sauce",Survey (FNDDS),137.0,8.35,14.16,5.22,1.1
2706225,"Fish, NS as to type, baked or broiled",Survey (FNDDS),208.0,23.0,0.01,12.39,0.0
2706226,"Fish, NS as to type, baked or broiled, coated",Survey (FNDDS),223.0,20.73,7.79,11.67,0.3
2706227,"Fish, NS as to type, fried",Survey (FNDDS),269.0,16.05,11.72,17.23,0.5
2706228,"Fish, NS as to type, steamed",Survey (FNDDS),171.0,23.41,0.0,8.11,0.0
2706271,"Fish, perch, baked or broiled",Survey (FNDDS),139.0,19.03,0.01,6.45,0.0
2706273,"Fish, perch, baked or broiled, coated",Survey (FNDDS),163.0,17.33,7.79,6.46,0.3
2706274,"Fish, perch, fried",Survey (FNDDS),224.0,13.56,11.72,13.34,0.5
2706272,"Fish, perch, grilled",Survey (FNDDS),121.0,19.42,0.0,4.22,0.0
2706270,"Fish, perch, NFS",Survey (FNDDS),224.0,13.56,11.72,13.34,0.5
2706275,"Fish, perch, steamed",Survey (FNDDS),115.0,24.5,0.0,1.16,0.0
2706262,"Fish, pickled",Survey (FNDDS),262.0,14.19,9.64,18.0,0.0
2706276,"Fish, pike",Survey (FNDDS),172.0,21.47,7.79,5.58,0.3
2706278,"Fish, pompano, baked or broiled",Survey (FNDDS),244.0,22.96,0.01,16.3,0.0
2706280,"Fish, pompano, baked or broiled, coated",Survey (FNDDS),252.0,20.65,7.79,14.77,0.3
2706281,"Fish, pompano, fried",Survey (FNDDS),289.0,15.96,11.72,19.37,0.5
2706279,"Fish, pompano, grilled",Survey (FNDDS),228.0,23.43,0.0,14.27,0.0
2706277,"Fish, pompano, NFS",Survey (FNDDS),244.0,22.96,0.01,16.3,0.0
2706282,"Fish, pompano, steamed",Survey (FNDDS),207.0,23.35,0.0,11.96,0.0
2706552,"Fish, salmon cake or patty",Survey (FNDDS),285.0,16.07,4.46,22.1,0.3
2706286,"Fish, salmon, baked or broiled",Survey (FNDDS),274.0,25.4,0.01,18.4,0.0
2706288,"Fish, salmon, baked or broiled, coated",Survey (FNDDS),277.0,22.7,7.79,16.58,0.3
2706291,"Fish, salmon, canned",Survey (FNDDS),136.0,24.62,0.0,4.21,0.0
2706289,"Fish, salmon, fried",Survey (FNDDS),307.0,17.45,11.72,20.68,0.5
2706287,"Fish, salmon, grilled",Survey (FNDDS),259.0,25.92,0.0,16.48,0.0
2706285,"Fish, salmon, NFS",Survey (FNDDS),274.0,25.4,0.01,18.4,0.0
2706292,"Fish, salmon, smoked",Survey (FNDDS),117.0,18.28,0.0,4.32,0.0
2706290,"Fish, salmon, steamed",Survey (FNDDS),237.0,25.82,0.0,14.1,0.0
2706293,"Fish, sardines, canned",Survey (FNDDS),208.0,24.62,0.0,11.45,0.0
2706300,"Fish, shark",Survey (FNDDS),216.0,23.27,7.79,9.58,0.3
2706230,"Fish, smoked",Survey (FNDDS),116.0,25.23,0.0,0.96,0.0
2706283,"Fish, snapper",Survey (FNDDS),185.0,22.78,7.79,6.26,0.3
2706231,"Fish, stick",Survey (FNDDS),277.0,11.01,21.66,16.23,1.5
2706301,"Fish, swordfish",Survey (FNDDS),231.0,21.89,7.79,11.82,0.3
2706319,"Fish, tilapia, baked or broiled",Survey (FNDDS),160.0,24.95,0.01,6.65,0.0
2706321,"Fish, tilapia, baked or broiled, coated",Survey (FNDDS),180.0,22.33,7.79,6.63,0.3
2706322,"Fish, tilapia, fried",Survey (FNDDS),237.0,17.18,11.72,13.46,0.5
2706320,"Fish, tilapia, grilled",Survey (FNDDS),142.0,25.46,0.0,4.42,0.0
2706318,"Fish, tilapia, NFS",Survey (FNDDS),160.0,24.95,0.01,6.65,0.0
2706323,"Fish, tilapia, steamed",Survey (FNDDS),121.0,25.37,0.0,2.15,0.0
2706844,"Fish, tofu, and vegetables, tempura",Survey (FNDDS),177.0,4.01,4.53,16.0,1.1
2706303,"Fish, trout, baked or broiled",Survey (FNDDS),216.0,24.78,0.01,12.21,0.0
2706305,"Fish, trout, baked or broiled, coated",Survey (FNDDS),228.0,22.18,7.79,11.33,0.3
2706306,"Fish, trout, fried",Survey (FNDDS),271.0,17.08,11.72,16.87,0.5
2706304,"Fish, trout, grilled",Survey (FNDDS),199.0,25.28,0.0,10.1,0.0
2706302,"Fish, trout, NFS",Survey (FNDDS),271.0,17.08,11.72,16.87,0.5
2706307,"Fish, trout, steamed",Survey (FNDDS),178.0,25.19,0.0,7.81,0.0
2706311,"Fish, tuna, canned",Survey (FNDDS),85.0,19.0,0.08,0.94,0.0
2706310,"Fish, tuna, cooked",Survey (FNDDS),176.0,30.31,0.01,5.14,0.0
2706309,"Fish, tuna, NFS",Survey (FNDDS),85.0,19.0,0.08,0.94,0.0
2706325,"Fish, white, mixed species, baked or broiled",Survey (FNDDS),143.0,21.96,0.01,5.85,0.0
2706326,"Fish, white, mixed species, baked or broiled, coated",Survey (FNDDS),166.0,19.77,7.79,5.95,0.3
2706327,"Fish, white, mixed species, fried",Survey (FNDDS),227.0,15.32,11.72,12.96,0.5
2706329,"Fish, white, mixed species, grilled",Survey (FNDDS),125.0,22.41,0.0,3.6,0.0
2706324,"Fish, white, mixed species, NFS",Survey (FNDDS),143.0,21.96,0.01,5.85,0.0
2706328,"Fish, white, mixed species, steamed",Survey (FNDDS),104.0,22.33,0.0,1.33,0.0
2706313,"Fish, whiting, baked or broiled",Survey (FNDDS),153.0,22.75,0.01,6.16,0.0
2706315,"Fish, whiting, baked or broiled, coated",Survey (FNDDS),174.0,20.47,7.79,6.22,0.3
2706316,"Fish, whiting, fried",Survey (FNDDS),233.0,15.84,11.72,13.17,0.5
2706314,"Fish, whiting, grilled",Survey (FNDDS),134.0,23.22,0.0,3.93,0.0
2706312,"Fish, whiting, NFS",Survey (FNDDS),233.0,15.84,11.72,13.17,0.5
2706317,"Fish, whiting, steamed",Survey (FNDDS),114.0,23.13,0.0,1.66,0.0
2705683,Flan,Survey (FNDDS),178.0,5.23,28.24,4.94,0.0
2708930,Flavored pasta,Survey (FNDDS),87.0,2.47,14.45,2.21,0.4
2709082,Flavored rice and pasta mixture,Survey (FNDDS),118.0,2.68,19.11,3.49,0.3
2709083,"Flavored rice and pasta mixture, reduced sodium",Survey (FNDDS),111.0,2.59,17.29,3.43,0.6
2709079,Flavored rice mixture,Survey (FNDDS),127.0,1.87,19.83,4.26,0.4
2709080,Flavored rice mixture with cheese,Survey (FNDDS),124.0,2.99,25.22,1.2,0.6
2709081,"Flavored rice, brown and wild",Survey (FNDDS),106.0,2.72,19.34,2.15,1.1
2707588,Flax seeds,Survey (FNDDS),545.0,18.04,34.36,37.28,23.1
2710185,Flaxseed oil,Survey (FNDDS),884.0,0.11,0.0,99.98,0.0
2706562,Flounder with crab stuffing,Survey (FNDDS),136.0,15.07,5.73,5.52,0.3
2709931,"Flowers or blossoms of sesbania, squash, or lily, cooked",Survey (FNDDS),37.0,1.06,3.2,2.62,0.9
2710776,"Fluid replacement, 5% glucose in water",Survey (FNDDS),0.0,0.0,0.12,0.0,0.0
2710775,"Fluid replacement, electrolyte solution",Survey (FNDDS),10.0,0.0,2.45,0.0,0.0
2707612,"Focaccia, Italian, plain",Survey (FNDDS),249.0,8.77,35.82,7.89,1.8
2706757,Frankfurters or hot dogs and sauerkraut,Survey (FNDDS),198.0,7.56,3.42,17.31,1.1
2706410,Frankfurters or hot dogs with tomato-based sauce,Survey (FNDDS),223.0,8.52,3.6,19.61,0.4
2710322,Freezer pop,Survey (FNDDS),79.0,0.0,19.23,0.24,0.0
2706957,French dip sandwich,Survey (FNDDS),184.0,13.23,24.47,3.47,1.1
2710201,French or Catalina dressing,Survey (FNDDS),419.0,0.87,18.79,39.07,2.4
2710232,"French or Catalina dressing, fat free",Survey (FNDDS),132.0,0.2,32.14,0.27,2.2
2710218,"French or Catalina dressing, light",Survey (FNDDS),222.0,0.58,31.22,11.52,1.5
2708338,French toast sticks,Survey (FNDDS),278.0,7.52,40.62,9.18,1.3
2708339,"French toast sticks, fast food / restaurant",Survey (FNDDS),400.0,7.06,48.48,20.87,1.6
2708340,"French toast sticks, school",Survey (FNDDS),162.0,9.15,22.65,3.8,2.9
2708333,"French toast, fast food / restaurant",Survey (FNDDS),310.0,9.84,35.71,14.3,1.3
2708332,"French toast, frozen",Survey (FNDDS),183.0,7.24,29.89,3.82,1.1
2708337,"French toast, gluten free",Survey (FNDDS),264.0,7.79,30.62,12.21,2.2
2708331,"French toast, NFS",Survey (FNDDS),273.0,10.36,32.34,11.38,1.2
2708335,"French toast, plain",Survey (FNDDS),273.0,10.36,32.34,11.38,1.2
2708334,"French toast, school",Survey (FNDDS),162.0,9.15,22.65,3.8,2.9
2708336,"French toast, whole grain",Survey (FNDDS),271.0,11.34,30.44,11.57,2.7
2710604,Frescavena,Survey (FNDDS),45.0,0.25,10.59,0.15,0.2
2709656,Fried broccoli,Survey (FNDDS),223.0,4.28,22.41,12.88,1.7
2710042,Fried cauliflower,Survey (FNDDS),218.0,4.02,21.9,12.86,1.6
2710048,Fried eggplant,Survey (FNDDS),218.0,3.66,22.33,12.82,2.0
2706868,"Fried fish with sauce, Puerto Rican style",Survey (FNDDS),155.0,11.81,3.42,10.3,0.8
2709869,Fried green beans,Survey (FNDDS),223.0,4.04,22.86,12.86,2.0
2709725,Fried green tomatoes,Survey (FNDDS),216.0,3.68,21.78,12.84,1.3
2710053,Fried mushrooms,Survey (FNDDS),222.0,4.63,21.9,12.91,1.6
2710054,Fried okra,Survey (FNDDS),219.0,3.88,22.37,12.84,1.6
2710055,Fried onion rings,Survey (FNDDS),352.0,4.19,39.94,19.82,2.6
2707024,Fried seafood sandwich,Survey (FNDDS),234.0,11.32,24.67,9.82,1.1
2710138,"Fried stuffed potatoes, Puerto Rican style",Survey (FNDDS),185.0,4.9,16.18,11.33,1.9
2710058,"Fried summer squash, yellow or green",Survey (FNDDS),216.0,3.76,21.5,12.88,1.2
2708506,Frito pie,Survey (FNDDS),328.0,9.96,26.32,20.98,2.9
2710047,"Fritter, corn",Survey (FNDDS),404.0,7.37,33.55,27.14,1.6
2708025,"Fritter, fruit",Survey (FNDDS),403.0,6.3,37.29,25.59,1.2
2708024,"Fritter, plain",Survey (FNDDS),378.0,6.56,27.46,26.93,0.9
2706330,Frog legs,Survey (FNDDS),220.0,14.38,11.72,12.4,0.5
2710398,Frozen coffee drink,Survey (FNDDS),68.0,1.56,13.4,0.93,0.0
2710404,"Frozen coffee drink, decaffeinated",Survey (FNDDS),68.0,1.56,13.46,0.94,0.0
2710405,"Frozen coffee drink, decaffeinated, nonfat",Survey (FNDDS),61.0,1.59,13.47,0.1,0.0
2710408,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",Survey (FNDDS),76.0,1.62,12.96,1.99,0.0
2710406,"Frozen coffee drink, decaffeinated, with non-dairy milk",Survey (FNDDS),70.0,1.58,13.61,1.0,0.0
2710409,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",Survey (FNDDS),80.0,1.26,12.94,2.59,0.1
2710407,"Frozen coffee drink, decaffeinated, with whipped cream",Survey (FNDDS),83.0,1.58,12.95,2.78,0.0
2710399,"Frozen coffee drink, nonfat",Survey (FNDDS),61.0,1.59,13.41,0.1,0.0
2710402,"Frozen coffee drink, nonfat, with whipped cream",Survey (FNDDS),76.0,1.61,12.9,1.98,0.0
2710400,"Frozen coffee drink, with non-dairy milk",Survey (FNDDS),60.0,0.54,12.53,0.8,0.0
2710403,"Frozen coffee drink, with non-dairy milk and whipped cream",Survey (FNDDS),75.0,0.62,12.06,2.64,0.0
2710401,"Frozen coffee drink, with whipped cream",Survey (FNDDS),83.0,1.58,12.89,2.77,0.0
2710682,Frozen daiquiri,Survey (FNDDS),127.0,0.07,17.65,0.08,0.0
2707452,"Frozen dessert, non-dairy",Survey (FNDDS),159.0,0.87,18.24,9.27,0.1
2707095,"Frozen dinner, NFS",Survey (FNDDS),146.0,6.82,10.94,8.4,1.2
2709312,Frozen fruit juice bar,Survey (FNDDS),106.0,0.81,25.4,0.06,0.5
2709313,"Frozen fruit juice bar, no sugar added",Survey (FNDDS),30.0,0.12,7.35,0.01,0.1
2710683,Frozen margarita,Survey (FNDDS),122.0,0.08,16.06,0.08,0.0
2710416,Frozen mocha coffee drink,Survey (FNDDS),66.0,1.51,13.07,0.88,0.0
2710422,"Frozen mocha coffee drink, decaffeinated",Survey (FNDDS),67.0,1.51,13.13,0.89,0.0
2710423,"Frozen mocha coffee drink, decaffeinated, nonfat",Survey (FNDDS),59.0,1.54,13.14,0.08,0.0
2710426,"Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream",Survey (FNDDS),74.0,1.57,12.65,1.91,0.0
2710424,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk",Survey (FNDDS),58.0,0.52,12.28,0.76,0.0
2710427,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream",Survey (FNDDS),73.0,0.6,11.84,2.56,0.0
2710425,"Frozen mocha coffee drink, decaffeinated, with whipped cream",Survey (FNDDS),81.0,1.54,12.64,2.68,0.0
2710417,"Frozen mocha coffee drink, nonfat",Survey (FNDDS),59.0,1.54,13.08,0.08,0.0
2710420,"Frozen mocha coffee drink, nonfat, with whipped cream",Survey (FNDDS),74.0,1.56,12.6,1.91,0.0
2710418,"Frozen mocha coffee drink, with non-dairy milk",Survey (FNDDS),58.0,0.52,12.22,0.75,0.0
2710421,"Frozen mocha coffee drink, with non-dairy milk and whipped cream",Survey (FNDDS),73.0,0.6,11.79,2.54,0.0
2710419,"Frozen mocha coffee drink, with whipped cream",Survey (FNDDS),81.0,1.54,12.59,2.67,0.0
2705458,"Frozen yogurt bar, chocolate",Survey (FNDDS),131.0,3.0,21.6,3.6,2.3
2705457,"Frozen yogurt bar, vanilla",Survey (FNDDS),127.0,3.0,21.6,3.6,0.0
2705459,"Frozen yogurt cone, chocolate",Survey (FNDDS),142.0,3.2,23.9,3.73,2.3
2705462,"Frozen yogurt cone, chocolate, waffle cone",Survey (FNDDS),147.0,3.29,25.28,3.61,2.3
2705460,"Frozen yogurt cone, vanilla",Survey (FNDDS),139.0,3.2,23.9,3.73,0.1
2705461,"Frozen yogurt cone, vanilla, waffle cone",Survey (FNDDS),143.0,3.29,25.28,3.61,0.1
2705456,Frozen yogurt sandwich,Survey (FNDDS),204.0,3.9,34.38,6.25,0.8
2705453,"Frozen yogurt, chocolate",Survey (FNDDS),131.0,3.0,21.6,3.6,2.3
2705451,"Frozen yogurt, NFS",Survey (FNDDS),127.0,3.0,21.6,3.6,0.0
2705455,"Frozen yogurt, soft serve, chocolate",Survey (FNDDS),160.0,4.31,24.87,5.76,0.7
2705454,"Frozen yogurt, soft serve, vanilla",Survey (FNDDS),159.0,4.0,24.2,5.6,0.0
2705452,"Frozen yogurt, vanilla",Survey (FNDDS),127.0,3.0,21.6,3.6,0.0
2710147,"Fruit and vegetable smoothie, added protein",Survey (FNDDS),86.0,7.49,12.24,0.78,1.1
2710150,"Fruit and vegetable smoothie, bottled",Survey (FNDDS),53.0,0.6,12.53,0.26,0.7
2710151,"Fruit and vegetable smoothie, no dairy",Survey (FNDDS),63.0,1.09,13.78,0.37,1.0
2710148,"Fruit and vegetable smoothie, non-dairy",Survey (FNDDS),60.0,1.16,12.39,0.61,1.0
2710149,"Fruit and vegetable smoothie, non-dairy, added protein",Survey (FNDDS),83.0,7.09,11.92,0.69,1.2
2710146,"Fruit and vegetable smoothie, with dairy",Survey (FNDDS),64.0,1.59,12.74,0.72,1.0
2710302,Fruit butter,Survey (FNDDS),173.0,0.39,42.47,0.3,1.5
2709290,"Fruit cocktail, canned, in syrup",Survey (FNDDS),62.0,0.39,15.8,0.07,0.9
2709291,"Fruit cocktail, canned, juice pack",Survey (FNDDS),48.0,0.43,12.41,0.09,0.9
2709289,"Fruit cocktail, canned, NFS",Survey (FNDDS),55.0,0.41,14.1,0.08,0.9
2710214,Fruit dressing,Survey (FNDDS),219.0,2.51,12.42,17.97,0.1
2710573,Fruit flavored drink,Survey (FNDDS),64.0,0.0,16.03,0.0,0.0
2710597,"Fruit flavored drink, diet",Survey (FNDDS),4.0,0.01,1.45,0.0,0.0
2710613,"Fruit flavored drink, powdered, not reconstituted",Survey (FNDDS),380.0,0.0,97.9,1.01,0.0
2710614,"Fruit flavored drink, powdered, not reconstituted, diet",Survey (FNDDS),218.0,0.45,87.38,0.04,0.1
2710583,"Fruit flavored drink, powdered, reconstituted",Survey (FNDDS),25.0,0.0,6.55,0.07,0.0
2710599,"Fruit flavored drink, powdered, reconstituted, diet",Survey (FNDDS),2.0,0.0,0.73,0.0,0.0
2710578,"Fruit flavored drink, with high vitamin C",Survey (FNDDS),27.0,0.0,6.67,0.0,0.0
2710596,"Fruit flavored drink, with high vitamin C, diet",Survey (FNDDS),2.0,0.0,0.87,0.0,0.0
2710612,"Fruit flavored drink, with high vitamin C, powdered, not reconstituted",Survey (FNDDS),386.0,0.0,98.94,0.0,0.4
2710584,"Fruit flavored drink, with high vitamin C, powdered, reconstituted",Survey (FNDDS),41.0,0.0,10.45,0.0,0.0
2710598,"Fruit flavored drink, with high vitamin C, powdered, reconstituted, diet",Survey (FNDDS),2.0,0.0,0.87,0.0,0.0
2709316,"Fruit juice blend, 100% juice",Survey (FNDDS),50.0,0.16,12.46,0.12,0.2
2709194,"Fruit juice blend, citrus, 100% juice",Survey (FNDDS),47.0,0.77,10.18,0.34,0.3
2710567,Fruit juice drink,Survey (FNDDS),10.0,0.0,2.5,0.0,0.0
2710600,Fruit juice drink (Capri Sun),Survey (FNDDS),39.0,0.0,10.0,0.07,0.0
2710582,Fruit juice drink (Sunny D),Survey (FNDDS),54.0,0.13,13.16,0.0,0.1
2710601,"Fruit juice drink, added calcium (Sunny D)",Survey (FNDDS),53.0,0.0,13.2,0.0,0.1
2710565,"Fruit juice drink, citrus, carbonated",Survey (FNDDS),32.0,0.46,7.16,0.24,0.2
2710587,"Fruit juice drink, diet",Survey (FNDDS),1.0,0.0,0.47,0.0,0.0
2710586,"Fruit juice drink, light",Survey (FNDDS),39.0,0.0,10.0,0.07,0.0
2710566,"Fruit juice drink, noncitrus, carbonated",Survey (FNDDS),33.0,0.07,7.74,0.18,0.1
2710580,"Fruit juice drink, with high vitamin C",Survey (FNDDS),46.0,0.13,11.35,0.11,0.1
2710585,"Fruit juice drink, with high vitamin C, light",Survey (FNDDS),19.0,0.1,4.7,0.0,0.1
2710777,"Fruit juice, acai blend",Survey (FNDDS),62.0,0.83,12.83,0.83,1.2
2709315,"Fruit juice, NFS",Survey (FNDDS),51.0,0.29,12.1,0.26,0.2
2709292,"Fruit mixture, frozen",Survey (FNDDS),48.0,0.69,11.29,0.23,1.4
2709340,"Fruit nectar, NFS",Survey (FNDDS),51.0,0.11,13.12,0.06,0.3
2710674,"Fruit punch, alcoholic",Survey (FNDDS),90.0,0.14,8.14,0.04,0.1
2710569,"Fruit punch, made with fruit juice and soda",Survey (FNDDS),44.0,0.18,10.82,0.06,0.1
2709299,"Fruit salad, excluding citrus fruits, with marshmallows",Survey (FNDDS),251.0,1.78,17.54,19.48,1.4
2709298,"Fruit salad, excluding citrus fruits, with nondairy whipped topping",Survey (FNDDS),153.0,1.93,17.28,8.67,1.7
2709301,"Fruit salad, excluding citrus fruits, with pudding",Survey (FNDDS),137.0,1.86,18.11,6.48,1.4
2709296,"Fruit salad, excluding citrus fruits, with salad dressing or mayonnaise",Survey (FNDDS),247.0,1.78,13.57,20.68,1.5
2709297,"Fruit salad, excluding citrus fruits, with whipped cream",Survey (FNDDS),164.0,1.99,15.25,10.62,1.6
2709303,"Fruit salad, including citrus fruit, with whipped cream",Survey (FNDDS),158.0,2.08,14.61,10.37,2.0
2709305,"Fruit salad, including citrus fruits, with marshmallows",Survey (FNDDS),244.0,1.87,16.95,19.1,1.7
2709304,"Fruit salad, including citrus fruits, with nondairy whipped topping",Survey (FNDDS),148.0,2.03,16.57,8.45,2.1
2709300,"Fruit salad, including citrus fruits, with pudding",Survey (FNDDS),133.0,1.95,17.49,6.34,1.8
2709302,"Fruit salad, including citrus fruits, with salad dressing or mayonnaise",Survey (FNDDS),240.0,1.87,13.02,20.26,1.8
2709337,"Fruit smoothie juice drink, no dairy",Survey (FNDDS),51.0,0.6,11.88,0.24,1.0
2705516,"Fruit smoothie juice drink, with dairy",Survey (FNDDS),65.0,0.86,15.05,0.14,0.9
2709339,"Fruit smoothie, bottled",Survey (FNDDS),50.0,0.48,11.66,0.27,0.6
2709338,"Fruit smoothie, light",Survey (FNDDS),53.0,2.61,9.71,0.61,1.0
2705513,"Fruit smoothie, NFS",Survey (FNDDS),66.0,2.32,11.98,1.1,1.1
2705514,"Fruit smoothie, with whole fruit and dairy",Survey (FNDDS),66.0,2.32,11.98,1.1,1.1
2705515,"Fruit smoothie, with whole fruit and dairy, added protein",Survey (FNDDS),79.0,7.35,10.04,1.24,1.1
2709334,"Fruit smoothie, with whole fruit, no dairy",Survey (FNDDS),54.0,0.61,12.67,0.35,1.5
2709335,"Fruit smoothie, with whole fruit, no dairy, added protein",Survey (FNDDS),76.0,6.23,12.2,0.44,1.6
2709336,"Fruit smoothie, with whole fruit, non-dairy",Survey (FNDDS),60.0,1.45,11.56,1.06,1.1
2709295,"Fruit, chocolate covered",Survey (FNDDS),133.0,1.41,20.12,6.69,2.7
2709213,"Fruit, NFS",Survey (FNDDS),68.0,0.68,16.24,0.21,1.8
2709214,"Fruit, pickled",Survey (FNDDS),63.0,0.56,15.32,0.24,1.4
2710176,Fry sauce,Survey (FNDDS),535.0,0.98,7.28,56.16,0.1
2705674,Fudgesicle,Survey (FNDDS),163.0,2.56,29.99,3.67,1.0
2705678,"Fudgesicle, light",Survey (FNDDS),124.0,3.67,23.11,1.87,1.5
2709568,Fufu,Survey (FNDDS),166.0,1.5,33.59,2.99,3.1
2708349,Funnel cake with sugar,Survey (FNDDS),353.0,7.87,43.49,16.57,1.0
2708350,Funnel cake with sugar and fruit,Survey (FNDDS),380.0,5.84,55.18,15.7,0.9
2710680,Fuzzy Navel,Survey (FNDDS),107.0,0.57,16.17,0.28,0.2
2707627,"Garlic bread, from fast food / restaurant",Survey (FNDDS),349.0,8.34,41.64,16.58,2.5
2707628,"Garlic bread, from frozen",Survey (FNDDS),350.0,8.36,41.72,16.61,2.5
2707626,"Garlic bread, NFS",Survey (FNDDS),349.0,8.34,41.64,16.58,2.5
2707631,"Garlic bread, with melted cheese, from fast food / restaurant",Survey (FNDDS),339.0,11.41,34.21,17.34,2.0
2707632,"Garlic bread, with melted cheese, from frozen",Survey (FNDDS),343.0,10.36,36.86,17.1,2.2
2707629,"Garlic bread, with parmesan cheese, from fast food / restaurant",Survey (FNDDS),351.0,8.76,41.06,16.8,2.4
2707630,"Garlic bread, with parmesan cheese, from frozen",Survey (FNDDS),351.0,8.78,41.14,16.83,2.5
2710169,Garlic sauce,Survey (FNDDS),683.0,1.43,2.87,74.02,0.3
2709932,"Garlic, cooked",Survey (FNDDS),142.0,6.58,28.03,0.38,2.7
2706551,Gefilte fish,Survey (FNDDS),82.0,10.39,8.74,0.41,0.4
2710310,Gelatin dessert,Survey (FNDDS),60.0,1.22,14.19,0.0,0.0
2710311,Gelatin dessert with fruit,Survey (FNDDS),56.0,1.1,13.34,0.01,0.2
2710313,"Gelatin dessert, sugar free",Survey (FNDDS),20.0,0.83,4.22,0.0,0.0
2710314,"Gelatin dessert, sugar free, with fruit",Survey (FNDDS),22.0,0.77,4.86,0.01,0.2
2710312,Gelatin salad with vegetables,Survey (FNDDS),61.0,1.47,14.02,0.02,0.7
2710631,"Gelatin shot, alcoholic",Survey (FNDDS),102.0,0.24,2.8,0.0,0.0
2705637,"Gelato, chocolate",Survey (FNDDS),251.0,4.72,19.78,16.98,0.9
2705636,"Gelato, vanilla",Survey (FNDDS),249.0,3.5,22.29,16.2,0.0
2706794,General Tso chicken,Survey (FNDDS),295.0,12.9,23.99,16.36,0.9
2710168,"Ghee, clarified butter",Survey (FNDDS),876.0,0.28,0.0,99.48,0.0
2710632,Gimlet,Survey (FNDDS),188.0,0.1,5.08,0.03,0.1
2710702,Gin,Survey (FNDDS),231.0,0.0,0.0,0.0,0.0
2710633,Gin and tonic,Survey (FNDDS),84.0,0.0,6.57,0.0,0.0
2710685,Gin fizz,Survey (FNDDS),66.0,0.03,2.22,0.01,0.0
2710082,"Ginger root, pickled",Survey (FNDDS),20.0,0.33,4.83,0.1,2.6
2706165,Gizzard,Survey (FNDDS),153.0,30.15,0.0,2.66,0.0
2710698,Glug,Survey (FNDDS),96.0,0.1,6.24,0.14,0.1
2708721,"Gnocchi, cheese",Survey (FNDDS),178.0,8.51,9.38,11.96,0.2
2708722,"Gnocchi, potato",Survey (FNDDS),135.0,2.44,17.2,6.33,1.0
2705908,Goat,Survey (FNDDS),142.0,26.88,0.0,3.01,0.0
2705395,Goat milk,Survey (FNDDS),69.0,3.56,4.45,4.14,0.0
2707177,"Goose egg, cooked",Survey (FNDDS),224.0,12.94,1.27,18.09,0.0
2706142,"Goose, wild, roasted",Survey (FNDDS),304.0,25.06,0.0,21.83,0.0
2708583,"Gordita, cheese only",Survey (FNDDS),324.0,10.65,22.39,21.59,1.7
2708585,"Gordita, meat",Survey (FNDDS),296.0,16.99,13.12,19.36,1.0
2708586,"Gordita, meat, with beans",Survey (FNDDS),252.0,11.41,16.64,15.59,2.0
