calories,protein_g,carbs_g,fat_g,fiber_g
0.0,0.0,0.0,0.0,0.8
95.0,7.54,15.2,0.69,5.4
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
136.0,8.0,21.9,2.0,5.4
92.0,6.92,13.8,1.15,3.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
333.0,10.0,76.7,0.0,3.3
18.0,0.0,4.24,0.0,0.0
15.0,0.0,4.24,0.0,0.0
25.0,0.0,6.67,0.0,0.0
18.0,0.0,4.55,0.0,0.0
25.0,0.0,6.67,0.0,0.0
25.0,0.0,5.83,0.0,0.0
70.0,4.85,13.0,0.0,0.9
46.0,0.62,11.1,0.0,2.5
162.0,3.81,34.3,1.43,1.9
0.0,0.0,0.0,0.0,0.8
46.0,0.0,10.4,0.0,0.8
24.0,0.81,4.03,0.0,0.8
0.0,0.0,0.0,0.0,0.8
24.0,0.81,4.03,0.0,0.8
0.0,0.0,0.0,0.0,0.8
368.0,10.5,77.2,1.75,3.5
368.0,10.5,77.2,1.75,3.5
368.0,10.5,77.2,1.75,3.5
368.0,10.5,77.2,1.75,3.5
364.0,10.9,72.7,1.82,3.6
350.78000000000003,10.9,72.7,1.82,3.6
375.0,10.7,0.08,1.79,3.6
357.0,14.3,69.6,1.79,3.6
357.0,14.3,69.6,1.79,3.6
368.0,10.5,77.2,1.75,3.5
357.0,14.3,69.6,1.79,3.6
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
333.0,6.67,80.0,0.0,3.3
42.0,0.42,10.4,0.0,0.8
42.0,0.3,10.3,0.0,0.9
368.0,14.0,73.7,2.63,3.5
368.0,14.0,73.7,2.63,3.5
368.0,14.0,73.7,2.63,3.5
368.0,14.0,73.7,2.63,3.5
368.0,14.0,73.7,2.63,3.5
368.0,14.0,73.7,2.63,3.5
0.0,0.0,0.0,0.0,0.8
232.0,19.6,0.0,17.0,0.0
167.0,0.0,0.0,13.3,0.0
36.0,0.0,8.79,0.0,0.3
38.0,0.0,8.75,0.0,0.4
169.0,6.92,21.5,0.77,5.4
0.0,6.0,12.364999999999998,4.42,0.8
0.0,6.0,12.364999999999998,4.42,0.8
0.0,6.0,12.364999999999998,4.42,0.8
152.0,20.5,0.0,7.14,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
85.0,6.15,14.6,0.77,4.6
357.0,5.36,80.4,1.79,1.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,6.0,12.364999999999998,4.42,0.8
0.0,0.0,0.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
20.0,1.0,4.0,0.0,1.0
0.0,0.0,0.0,0.0,0.8
24.0,0.81,4.07,0.0,1.6
42.0,0.0,12.1,0.0,0.8
46.0,0.0,12.1,0.0,0.8
46.0,0.0,11.7,0.0,0.8
46.0,0.0,11.7,0.0,0.8
46.0,0.0,11.7,0.0,0.8
217.0,0.0,51.7,0.0,0.8
66.0,0.0,17.5,0.0,0.0
85.0,6.15,14.6,0.77,5.4
48.0,0.0,11.6,0.0,0.0
357.0,12.5,75.0,1.79,3.6
36.0,0.71,9.29,0.0,0.7
113.24,6.0,12.364999999999998,4.42,0.8
45.0,0.75,10.5,0.0,1.5
33.0,0.81,5.69,0.81,1.6
33.0,0.81,5.69,0.81,1.6
394.0,0.0,100.0,0.0,0.0
429.0,25.0,0.0,35.7,0.0
100.0,7.69,14.6,0.77,5.4
58.0,1.67,3.33,2.5,1.7
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
49.0,0.81,11.4,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
50.0,0.0,12.1,0.0,0.4
64.0,0.8,16.0,0.0,0.8
64.0,0.8,16.0,0.0,0.8
64.0,0.8,16.0,0.0,0.8
123.0,6.15,21.5,1.15,5.4
67.0,0.0,15.8,0.0,0.0
62.0,0.83,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8
333.0,0.0,88.3,0.0,0.8
8.0,0.0,2.25,0.0,0.8
58.0,1.67,3.33,2.5,1.7
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
42.0,0.42,10.4,0.0,0.8
100.0,8.54,15.2,0.77,5.4
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
368.0,12.3,70.2,3.51,5.3
0.0,0.0,0.0,0.0,0.8
54.0,0.42,13.8,0.0,0.0
0.0,0.0,0.0,0.0,0.8
54.0,0.42,13.8,0.0,0.8
53.0,0.75,12.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
48.0,0.0,12.1,0.0,0.0
50.0,0.0,12.1,0.0,0.0
0.0,6.0,12.364999999999998,4.42,0.8
0.0,6.0,12.364999999999998,4.42,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
182.0,12.7,3.64,12.7,0.0
24.0,0.81,4.84,0.0,0.8
0.0,0.0,0.0,0.0,0.8
395.0,10.5,57.9,15.8,5.3
46.0,0.0,11.2,0.0,0.8
48.0,0.85,11.0,0.0,0.8
50.0,0.83,12.1,0.0,0.4
50.0,0.0,12.9,0.0,0.0
54.0,0.0,13.3,0.0,0.0
42.0,0.0,10.4,0.0,0.0
50.0,0.0,12.9,0.0,0.4
357.0,23.2,62.5,1.79,5.4
38.0,0.42,9.32,0.0,0.8
38.0,0.42,9.32,0.0,0.8
50.0,0.42,15.4,0.0,0.8
50.0,0.0,12.5,0.0,0.0
54.0,0.42,13.8,0.0,0.8
50.0,0.0,12.1,0.0,0.8
46.0,0.0,11.7,0.0,0.8
400.0,5.0,90.0,5.0,5.0
50.0,0.0,12.9,0.0,0.8
46.0,0.42,11.7,0.0,1.7
50.0,0.0,12.5,0.0,0.0
50.0,0.0,12.1,0.0,0.8
42.0,0.3,10.6,0.0,2.1
0.0,0.0,0.0,0.0,0.8
58.0,0.42,13.3,0.0,0.4
50.0,0.0,12.1,0.0,0.4
54.0,0.0,13.8,0.0,0.8
50.0,0.0,12.5,0.0,0.8
50.0,0.0,12.5,0.0,0.4
50.0,0.0,12.5,0.0,0.4
54.0,0.0,13.8,0.0,0.8
46.0,0.42,10.8,0.0,0.0
46.0,0.42,11.2,0.0,0.4
54.0,0.0,13.8,0.0,0.8
50.0,0.0,12.5,0.0,0.0
54.0,0.34,13.2,0.0,0.0
50.0,0.0,12.5,0.0,0.4
200.0,1.67,50.0,0.0,0.8
54.0,0.0,13.8,0.0,0.8
54.0,0.42,12.9,0.0,0.4
56.0,0.56,13.6,0.0,0.0
50.0,0.42,12.1,0.0,0.8
41.0,0.19,9.81,0.12,0.0
61.0,0.88,14.0,0.0,0.9
54.0,0.0,13.3,0.0,0.8
50.0,0.42,12.5,0.0,0.0
57.0,0.0,13.9,0.0,0.8
43.0,0.0,10.4,0.0,0.8
218.0,16.4,12.7,12.7,3.6
225.0,16.7,10.0,15.8,5.0
50.0,0.0,12.5,0.0,0.8
64.0,0.0,15.7,0.0,0.0
64.0,0.0,15.7,0.0,0.0
68.0,0.42,16.1,0.0,0.0
67.0,0.0,16.7,0.0,0.0
62.0,0.0,15.8,0.0,0.0
65.0,0.28,16.1,0.0,0.0
64.0,0.42,16.1,0.0,0.0
64.0,0.42,16.1,0.0,0.0
62.0,0.0,16.2,0.0,0.8
64.0,0.42,16.1,0.0,0.0
67.0,0.0,16.2,0.0,0.0
64.0,0.42,16.1,0.0,0.0
68.0,0.0,16.5,0.0,0.0
62.0,0.42,15.8,0.0,0.0
50.0,0.0,12.5,0.0,0.8
42.0,0.0,10.4,0.0,0.8
47.0,0.0,12.0,0.0,0.8
50.0,0.0,12.9,0.0,0.8
80.0,12.5,1.79,1.79,0.0
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.8
43.0,0.67,11.0,0.0,0.8
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.8
400.0,0.0,93.3,0.0,0.8
79.0,0.83,19.6,0.0,0.8
54.0,0.42,13.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
48.0,0.85,11.3,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.42,11.2,0.0,0.0
46.0,0.83,10.8,0.0,0.0
47.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
294.0,12.9,2.35,24.7,0.0
59.0,0.0,14.8,0.0,0.8
38.0,0.42,9.17,0.0,0.8
38.0,0.42,9.17,0.0,0.0
38.0,0.42,9.17,0.0,0.0
38.0,0.42,9.17,0.0,0.0
50.0,0.42,12.1,0.0,0.8
42.0,0.0,12.9,0.0,0.8
58.0,0.0,14.2,0.0,0.0
75.0,1.25,17.5,0.0,1.2
75.0,0.83,17.5,0.0,1.2
71.0,0.83,17.9,0.0,1.2
75.0,0.42,17.5,0.0,0.8
75.0,1.25,17.5,0.0,1.2
75.0,1.25,18.8,0.0,1.2
71.0,0.42,17.9,0.0,1.2
71.0,0.42,17.9,0.0,1.2
71.0,0.42,17.9,0.0,1.2
71.0,0.42,17.9,0.0,1.2
80.0,0.42,18.6,0.0,0.8
75.0,0.42,17.5,0.0,0.8
71.0,0.42,17.9,0.0,1.2
75.0,0.42,17.5,0.0,0.8
75.0,1.25,17.5,0.0,1.2
75.0,0.83,17.5,0.0,1.2
75.0,0.42,17.5,0.0,0.8
75.0,0.83,17.5,0.0,1.2
183.0,1.67,45.0,0.0,0.8
46.0,0.83,10.8,0.0,0.0
48.0,0.85,11.0,0.0,0.0
36.0,0.8,8.8,0.0,3.2
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
50.0,0.0,11.7,0.0,0.4
26.0,0.0,7.22,0.0,1.0
51.0,0.0,12.7,0.0,0.0
61.0,0.34,14.5,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
418.0,5.45,30.9,14.6,0.8
283.0,15.0,1.77,23.9,0.0
259.0,17.0,0.0,20.5,0.0
310.0,15.0,0.0,27.4,0.0
248.0,17.7,0.0,19.5,0.0
329.0,26.0,0.0,24.7,0.0
329.0,26.0,0.0,24.7,0.0
327.0,25.7,0.0,23.9,0.0
329.0,25.9,0.0,23.5,0.0
252.0,18.5,0.0,19.9,0.0
329.0,26.0,0.0,24.7,0.0
329.0,26.0,0.0,24.7,0.0
312.0,15.6,0.0,28.1,0.0
312.0,15.6,0.0,28.1,0.0
312.0,15.6,0.0,28.1,0.0
312.0,15.6,0.0,28.1,0.0
312.0,15.6,0.0,28.1,0.0
239.0,20.4,0.88,17.7,0.9
312.0,15.6,0.0,28.1,0.0
286.0,0.0,81.0,0.0,0.0
286.0,0.0,81.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
375.0,0.0,100.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
305.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
283.0,3.33,10.0,26.7,0.0
21.0,0.0,5.0,0.0,0.0
23.0,0.0,5.77,0.0,0.0
21.0,0.0,5.0,0.0,0.0
21.0,0.0,5.83,0.0,0.0
18.0,0.0,4.55,0.0,0.0
13.0,0.0,3.39,0.0,0.8
12.0,0.0,2.92,0.0,0.0
26.0,0.0,6.4,0.0,0.0
19.0,0.0,4.84,0.0,0.0
21.0,0.0,5.0,0.0,0.0
18.0,6.0,12.364999999999998,0.0,0.0
22.0,0.0,5.54,0.0,0.0
21.0,0.0,5.42,0.0,0.0
21.0,0.0,5.42,0.0,0.0
21.0,0.0,5.0,0.0,0.0
21.0,0.0,5.15,0.0,0.0
25.0,0.0,6.25,0.0,0.0
21.0,0.0,5.0,0.0,0.0
13.0,0.0,3.39,0.0,0.8
21.0,0.0,5.0,0.0,0.0
21.0,0.0,5.0,0.0,0.0
21.0,0.0,5.42,0.0,0.0
21.0,0.0,5.0,0.0,0.0
21.0,0.0,5.83,0.0,0.0
360.0,0.0,86.7,0.0,0.0
21.0,0.0,5.15,0.0,0.0
43.0,0.0,10.0,0.0,0.0
375.0,0.0,87.5,4.42,0.8
350.0,0.0,90.0,0.0,0.8
375.0,0.0,87.5,0.0,0.8
350.0,0.0,90.0,0.0,0.8
333.0,0.0,88.9,0.0,0.8
350.0,0.0,90.0,0.0,0.8
375.0,0.0,87.5,0.0,0.8
350.0,0.0,90.0,0.0,0.8
375.0,0.0,87.5,0.0,0.8
350.0,0.0,90.0,0.0,0.8
375.0,0.0,87.5,0.0,0.8
375.0,0.0,87.5,0.0,0.8
375.0,0.0,87.5,0.0,0.8
375.0,0.0,87.5,0.0,0.8
29.0,0.0,7.5,0.0,0.8
25.0,0.0,13.9,0.0,0.0
305.0,0.0,75.0,0.0,5.0
339.0,12.5,73.2,0.89,3.6
310.0,0.0,81.0,0.0,0.8
46.0,0.83,10.8,0.0,0.8
46.0,0.72,10.9,0.0,0.8
46.0,0.72,10.9,0.0,0.8
46.0,0.83,11.2,0.0,0.4
46.0,0.83,10.8,0.0,0.0
33.0,0.0,7.5,0.0,0.0
53.0,0.0,12.4,0.0,1.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
38.0,0.42,9.17,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
375.0,0.0,100.0,0.0,0.8
375.0,0.0,100.0,0.0,0.8
375.0,0.0,100.0,0.0,0.8
375.0,0.0,100.0,0.0,0.8
58.0,0.42,14.2,0.0,0.8
58.0,0.42,14.2,0.0,0.8
62.0,0.42,15.4,0.0,0.8
68.0,0.0,16.9,0.0,0.0
58.0,0.42,14.2,0.0,0.8
58.0,0.42,14.2,0.0,0.8
113.24,6.0,12.364999999999998,4.42,0.8
257.0,18.6,0.0,20.4,0.0
304.0,15.2,0.0,26.8,0.0
212.0,18.6,0.0,15.0,0.0
250.0,17.0,0.0,19.6,0.8
179.0,19.6,0.0,9.82,0.8
250.0,17.0,0.0,19.6,0.8
304.0,17.0,0.0,26.8,0.8
312.0,16.1,0.0,26.8,0.0
250.0,17.0,0.0,19.6,0.8
250.0,17.0,0.0,19.6,0.8
298.0,17.2,0.0,25.2,0.0
295.0,25.9,0.0,25.0,0.0
250.0,17.9,0.0,18.8,0.8
250.0,17.0,0.0,19.6,0.8
295.0,16.1,0.0,25.0,0.0
146.0,20.5,0.0,7.28,0.8
295.0,16.1,0.0,25.0,0.0
214.0,18.8,0.0,15.2,0.8
214.0,18.8,0.0,15.2,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
305.0,0.48,81.0,0.0,0.8
305.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
324.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.0
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.0
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
305.0,0.0,81.0,0.0,0.8
333.0,0.0,81.0,0.0,0.8
50.0,0.42,12.5,0.0,0.0
51.0,0.0,12.7,0.0,0.8
42.0,0.42,10.0,0.0,0.2
48.0,0.72,11.4,0.0,0.8
50.0,0.0,12.1,0.0,0.8
46.0,0.0,10.7,0.0,0.0
50.0,0.0,12.5,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
51.0,0.42,12.3,0.0,0.8
50.0,0.42,12.1,0.0,0.0
50.0,0.42,12.1,0.0,0.8
50.0,0.0,15.4,0.0,0.8
46.0,0.42,10.4,0.0,0.0
143.0,20.5,0.0,7.14,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
367.0,0.0,90.0,0.0,0.8
367.0,0.0,90.0,0.0,0.0
367.0,0.0,90.0,0.0,0.0
367.0,0.0,90.0,0.0,0.0
333.0,0.0,88.3,0.0,0.8
367.0,0.0,90.0,0.0,0.8
350.0,0.0,88.3,0.0,0.0
350.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
367.0,0.0,90.0,0.0,0.8
350.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
300.0,0.0,73.3,0.0,0.8
333.0,0.0,88.3,0.0,0.0
350.0,0.0,88.3,0.0,0.0
367.0,0.0,90.0,0.0,0.8
350.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.0
350.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.8
367.0,0.0,90.0,0.0,0.8
367.0,0.0,90.0,0.0,0.8
283.0,0.0,68.3,0.0,0.0
333.0,0.0,90.0,0.0,0.0
367.0,0.0,93.3,0.0,0.0
367.0,0.0,93.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
333.0,0.0,90.0,0.0,0.8
367.0,0.0,86.7,0.0,0.0
367.0,0.0,86.7,0.0,0.0
350.0,0.0,88.3,0.0,0.8
367.0,0.0,86.7,0.0,0.8
367.0,0.0,93.3,0.0,0.0
333.0,0.0,90.0,0.0,0.8
350.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
367.0,0.0,90.0,0.0,0.0
333.0,0.0,12.364999999999998,0.0,0.0
367.0,0.0,86.7,0.0,0.0
333.0,0.0,88.3,0.0,0.0
360.0,0.0,83.3,0.0,0.8
79.0,1.43,17.9,0.0,2.9
79.0,1.43,17.9,0.0,2.9
80.0,13.3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
113.24,6.0,12.364999999999998,4.42,0.8
42.0,0.42,10.4,0.0,0.4
42.0,0.42,10.4,0.0,0.4
46.0,0.0,11.2,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
48.0,0.85,11.3,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.4,0.21,0.4
46.0,0.83,10.8,0.0,0.8
46.0,0.0,11.2,0.0,0.0
51.0,0.85,12.3,0.0,0.8
48.0,0.72,11.4,0.0,0.8
49.0,0.0,12.3,0.0,0.8
46.0,0.42,11.2,0.0,0.0
46.0,0.42,11.2,0.0,0.0
51.0,0.0,12.2,0.0,0.0
51.0,0.0,12.2,0.0,0.0
51.0,0.85,12.3,0.0,0.8
51.0,0.85,12.3,0.0,0.8
46.0,0.42,11.2,0.0,0.0
50.0,0.83,12.1,0.0,0.4
183.0,1.67,45.0,0.0,0.8
48.0,0.75,11.0,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
200.0,1.67,45.0,0.0,0.0
46.0,0.0,11.2,0.0,0.0
46.0,0.83,10.8,0.0,0.8
46.0,0.0,11.2,0.0,0.0
52.0,0.83,12.1,0.0,0.8
183.0,1.67,45.0,0.0,0.0
42.0,0.42,10.4,0.0,0.4
46.0,0.83,10.8,0.0,0.0
42.0,0.42,10.4,0.0,0.4
46.0,0.0,11.2,0.0,0.0
50.0,0.42,12.1,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
500.0,0.0,85.7,0.0,0.0
250.0,0.0,62.5,0.0,0.0
357.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
367.0,0.0,86.7,0.0,0.0
41.0,0.82,8.2,0.41,2.5
225.0,0.0,50.0,0.0,0.0
48.0,0.75,11.0,0.0,0.0
48.0,0.75,11.2,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.8
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
46.0,0.83,10.8,0.0,0.0
50.0,0.0,12.5,0.0,0.8
76.0,0.0,17.7,0.0,1.3
75.0,0.42,17.9,0.0,1.2
48.0,0.75,11.2,0.0,0.0
33.0,0.83,8.33,0.0,3.3
50.0,1.67,10.8,0.0,4.2
50.0,1.67,10.8,0.0,4.2
36.0,0.8,8.8,0.0,3.2
33.0,0.83,8.33,0.0,2.5
37.0,0.82,8.2,0.41,2.5
33.0,0.83,8.33,0.0,2.5
40.0,0.8,8.8,0.0,3.2
42.0,1.67,9.17,0.0,2.5
42.0,1.67,9.17,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
36.0,0.8,8.8,0.0,3.2
41.0,0.82,8.2,0.41,2.5
41.0,0.82,8.2,0.41,2.5
45.0,2.46,8.2,0.41,4.1
41.0,0.82,8.2,0.41,2.5
41.0,0.82,8.2,0.41,2.5
33.0,0.83,8.33,0.0,2.5
42.0,1.67,9.17,0.0,2.5
42.0,1.67,9.17,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
42.0,1.67,9.17,0.0,2.5
33.0,0.83,8.33,0.0,3.3
38.0,0.77,9.23,0.0,3.1
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,1.64,7.38,0.41,4.1
41.0,0.82,8.2,0.41,2.5
33.0,0.83,8.33,0.0,3.3
41.0,0.82,8.2,0.41,2.5
33.0,0.83,8.33,0.0,2.5
40.0,0.8,8.8,0.0,3.2
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
33.0,0.83,8.33,0.0,2.5
286.0,14.3,0.0,21.4,0.0
33.0,0.83,8.33,0.0,2.5
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
42.0,0.42,10.4,0.0,0.8
45.0,0.65,10.3,0.16,0.3
360.0,0.0,83.3,0.0,0.8
58.0,0.0,14.6,0.0,0.8
286.0,0.0,81.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
25.0,0.0,7.5,0.0,0.8
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.0
0.0,6.0,12.364999999999998,4.42,0.8
333.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.0
333.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
350.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.8
333.0,0.0,88.3,0.0,0.0
367.0,0.0,90.0,0.0,0.8
367.0,0.0,90.0,0.0,0.8
34.0,0.0,8.5,0.0,0.0
50.0,0.0,15.4,0.0,0.8
0.0,0.0,0.0,0.0,0.8
286.0,0.0,81.0,0.0,0.8
350.0,0.0,88.3,0.0,0.8
21.0,0.0,5.0,0.0,0.0
46.0,0.42,10.8,0.0,0.0
368.0,14.0,70.2,2.63,0.0
368.0,14.0,70.2,2.63,0.0
46.0,0.42,10.8,0.0,0.8
238.0,28.6,0.0,14.3,0.0
350.0,20.0,0.0,30.0,0.0
529.0,5.88,58.8,35.3,2.9
62.0,3.33,5.42,3.33,0.0
62.0,3.33,5.42,3.33,0.0
62.0,3.33,5.42,3.33,0.0
54.0,0.0,12.9,0.0,0.8
46.0,0.0,12.2,0.0,0.8
46.0,0.0,12.2,0.0,0.8
350.0,0.0,80.0,0.0,5.0
231.0,3.08,32.3,10.8,0.0
235.0,2.94,22.1,14.7,0.0
200.0,3.08,24.6,10.8,1.5
206.0,2.94,23.5,10.3,0.0
250.0,2.94,26.5,14.7,1.5
215.0,3.08,27.7,10.8,0.0
34.0,0.0,9.04,0.0,0.8
14.0,0.28,3.38,0.0,0.0
368.0,10.5,79.0,0.0,5.3
368.0,10.5,79.0,0.0,5.3
191.0,4.41,25.0,10.3,1.5
54.0,0.0,13.5,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
